Date,GMT,EDT,Predicted,Verified,Sample,meters
2017-07-25,0:24,20:24,0.639,0.85,NA,0.258
2017-07-25,0:30,20:30,0.657,0.88,NA,0.267
2017-07-25,0:36,20:36,0.674,0.87,NA,0.265
2017-07-25,0:42,20:42,0.69,0.87,NA,0.264
2017-07-25,0:48,20:48,0.707,0.91,NA,0.276
2017-07-25,0:54,20:54,0.722,0.9,NA,0.273
2017-07-25,1:00,21:00,0.738,0.92,NA,0.281
2017-07-25,1:06,21:06,0.752,0.95,NA,0.289
2017-07-25,1:12,21:12,0.766,0.97,NA,0.295
2017-07-25,1:18,21:18,0.779,1,NA,0.305
2017-07-25,1:24,21:24,0.792,0.98,NA,0.299
2017-07-25,1:30,21:30,0.804,0.99,NA,0.302
2017-07-25,1:36,21:36,0.815,1.03,NA,0.314
2017-07-25,1:42,21:42,0.826,1.08,NA,0.329
2017-07-25,1:48,21:48,0.836,1.06,NA,0.324
2017-07-25,1:54,21:54,0.845,1.04,NA,0.317
2017-07-25,2:00,22:00,0.853,1.08,NA,0.33
2017-07-25,2:06,22:06,0.861,1.11,NA,0.338
2017-07-25,2:12,22:12,0.868,1.13,NA,0.345
2017-07-25,2:18,22:18,0.874,1.06,NA,0.323
2017-07-25,2:24,22:24,0.88,1.1,NA,0.335
2017-07-25,2:30,22:30,0.885,1.1,NA,0.334
2017-07-25,2:36,22:36,0.889,1.14,NA,0.346
2017-07-25,2:42,22:42,0.893,1.15,NA,0.349
2017-07-25,2:48,22:48,0.896,1.11,NA,0.338
2017-07-25,2:54,22:54,0.898,1.13,NA,0.343
2017-07-25,3:00,23:00,0.9,1.17,NA,0.355
2017-07-25,3:06,23:06,0.901,1.17,NA,0.355
2017-07-25,3:12,23:12,0.901,1.12,NA,0.34
2017-07-25,3:18,23:18,0.901,1.15,NA,0.35
2017-07-25,3:24,23:24,0.901,1.18,NA,0.361
2017-07-25,3:30,23:30,0.9,1.18,NA,0.361
2017-07-25,3:36,23:36,0.899,1.17,NA,0.355
2017-07-25,3:42,23:42,0.897,1.2,NA,0.366
2017-07-25,3:48,23:48,0.894,1.18,NA,0.36
2017-07-25,3:54,23:54,0.892,1.18,NA,0.361
2017-07-26,4:00,0:00,0.888,1.15,NA,0.351
2017-07-26,4:06,0:06,0.885,1.18,NA,0.36
2017-07-26,4:12,0:12,0.881,1.19,NA,0.363
2017-07-26,4:18,0:18,0.876,1.17,NA,0.355
2017-07-26,4:24,0:24,0.871,1.13,NA,0.345
2017-07-26,4:30,0:30,0.866,1.13,NA,0.344
2017-07-26,4:36,0:36,0.86,1.13,NA,0.343
2017-07-26,4:42,0:42,0.854,1.14,NA,0.348
2017-07-26,4:48,0:48,0.848,1.11,NA,0.339
2017-07-26,4:54,0:54,0.841,1.13,NA,0.344
2017-07-26,5:00,1:00,0.833,1.09,NA,0.333
2017-07-26,5:06,1:06,0.825,1.09,NA,0.332
2017-07-26,5:12,1:12,0.817,1.12,NA,0.34
2017-07-26,5:18,1:18,0.809,1.07,NA,0.327
2017-07-26,5:24,1:24,0.8,1.04,NA,0.316
2017-07-26,5:30,1:30,0.79,1.03,NA,0.313
2017-07-26,5:36,1:36,0.78,1.02,NA,0.31
2017-07-26,5:42,1:42,0.77,0.99,NA,0.301
2017-07-26,5:48,1:48,0.76,0.97,NA,0.297
2017-07-26,5:54,1:54,0.749,0.99,NA,0.303
2017-07-26,6:00,2:00,0.737,0.98,NA,0.298
2017-07-26,6:06,2:06,0.726,0.92,NA,0.28
2017-07-26,6:12,2:12,0.714,0.97,NA,0.295
2017-07-26,6:18,2:18,0.702,0.9,NA,0.275
2017-07-26,6:24,2:24,0.689,0.9,NA,0.275
2017-07-26,6:30,2:30,0.677,0.87,NA,0.266
2017-07-26,6:36,2:36,0.664,0.89,NA,0.27
2017-07-26,6:42,2:42,0.651,0.85,NA,0.26
2017-07-26,6:48,2:48,0.637,0.83,NA,0.253
2017-07-26,6:54,2:54,0.624,0.82,NA,0.251
2017-07-26,7:00,3:00,0.611,0.81,NA,0.248
2017-07-26,7:06,3:06,0.597,0.76,NA,0.233
2017-07-26,7:12,3:12,0.584,0.78,NA,0.239
2017-07-26,7:18,3:18,0.57,0.78,NA,0.239
2017-07-26,7:24,3:24,0.557,0.77,NA,0.234
2017-07-26,7:30,3:30,0.543,0.71,NA,0.217
2017-07-26,7:36,3:36,0.53,0.74,NA,0.226
2017-07-26,7:42,3:42,0.517,0.72,NA,0.22
2017-07-26,7:48,3:48,0.504,0.69,NA,0.21
2017-07-26,7:54,3:54,0.491,0.69,NA,0.211
2017-07-26,8:00,4:00,0.479,0.66,NA,0.201
2017-07-26,8:06,4:06,0.467,0.66,NA,0.2
2017-07-26,8:12,4:12,0.455,0.64,NA,0.194
2017-07-26,8:18,4:18,0.443,0.63,NA,0.191
2017-07-26,8:24,4:24,0.431,0.63,NA,0.193
2017-07-26,8:30,4:30,0.42,0.6,NA,0.183
2017-07-26,8:36,4:36,0.409,0.6,NA,0.182
2017-07-26,8:42,4:42,0.399,0.58,NA,0.178
2017-07-26,8:48,4:48,0.389,0.55,NA,0.169
2017-07-26,8:54,4:54,0.379,0.57,NA,0.174
2017-07-26,9:00,5:00,0.37,0.57,NA,0.173
2017-07-26,9:06,5:06,0.361,0.56,NA,0.172
2017-07-26,9:12,5:12,0.352,0.57,NA,0.175
2017-07-26,9:18,5:18,0.344,0.53,NA,0.16
2017-07-26,9:24,5:24,0.336,0.52,NA,0.157
2017-07-26,9:30,5:30,0.329,0.53,NA,0.161
2017-07-26,9:36,5:36,0.322,0.51,NA,0.154
2017-07-26,9:42,5:42,0.315,0.49,NA,0.15
2017-07-26,9:48,5:48,0.309,0.49,NA,0.148
2017-07-26,9:54,5:54,0.303,0.49,NA,0.149
2017-07-26,10:00,6:00,0.298,0.49,NA,0.15
2017-07-26,10:06,6:06,0.293,0.48,NA,0.145
2017-07-26,10:12,6:12,0.289,0.48,NA,0.145
2017-07-26,10:18,6:18,0.285,0.47,NA,0.144
2017-07-26,10:24,6:24,0.282,0.48,NA,0.146
2017-07-26,10:30,6:30,0.279,0.48,NA,0.147
2017-07-26,10:36,6:36,0.276,0.42,NA,0.129
2017-07-26,10:42,6:42,0.274,0.46,NA,0.141
2017-07-26,10:48,6:48,0.273,0.47,NA,0.144
2017-07-26,10:54,6:54,0.271,0.48,NA,0.146
2017-07-26,11:00,7:00,0.271,0.47,NA,0.144
2017-07-26,11:06,7:06,0.27,0.46,NA,0.139
2017-07-26,11:12,7:12,0.271,0.45,NA,0.138
2017-07-26,11:18,7:18,0.271,0.46,NA,0.14
2017-07-26,11:24,7:24,0.272,0.46,NA,0.141
2017-07-26,11:30,7:30,0.274,0.44,NA,0.134
2017-07-26,11:36,7:36,0.275,0.44,NA,0.134
2017-07-26,11:42,7:42,0.278,0.44,NA,0.133
2017-07-26,11:48,7:48,0.28,0.45,NA,0.137
2017-07-26,11:54,7:54,0.283,0.45,NA,0.136
2017-07-26,12:00,8:00,0.286,0.46,NA,0.14
2017-07-26,12:06,8:06,0.289,0.46,NA,0.139
2017-07-26,12:12,8:12,0.293,0.49,NA,0.15
2017-07-26,12:18,8:18,0.297,0.49,NA,0.15
2017-07-26,12:24,8:24,0.3,0.47,NA,0.144
2017-07-26,12:30,8:30,0.304,0.5,NA,0.151
2017-07-26,12:36,8:36,0.308,0.55,NA,0.166
2017-07-26,12:42,8:42,0.312,0.5,NA,0.152
2017-07-26,12:48,8:48,0.317,0.52,NA,0.157
2017-07-26,12:54,8:54,0.321,0.54,NA,0.165
2017-07-26,13:00,9:00,0.324,0.53,NA,0.162
2017-07-26,13:06,9:06,0.328,0.52,NA,0.157
2017-07-26,13:12,9:12,0.332,0.52,NA,0.159
2017-07-26,13:18,9:18,0.335,0.51,NA,0.155
2017-07-26,13:24,9:24,0.339,0.55,NA,0.169
2017-07-26,13:30,9:30,0.342,0.58,NA,0.176
2017-07-26,13:36,9:36,0.344,0.54,NA,0.163
2017-07-26,13:42,9:42,0.347,0.55,NA,0.166
2017-07-26,13:48,9:48,0.349,0.56,NA,0.17
2017-07-26,13:54,9:54,0.35,0.57,NA,0.173
2017-07-26,14:00,10:00,0.352,0.55,NA,0.168
2017-07-26,14:06,10:06,0.353,0.55,NA,0.168
2017-07-26,14:12,10:12,0.353,0.55,NA,0.169
2017-07-26,14:18,10:18,0.354,0.57,NA,0.173
2017-07-26,14:24,10:24,0.354,0.55,NA,0.167
2017-07-26,14:30,10:30,0.353,0.58,NA,0.176
2017-07-26,14:36,10:36,0.352,0.57,NA,0.175
2017-07-26,14:42,10:42,0.351,0.57,NA,0.175
2017-07-26,14:48,10:48,0.35,0.57,NA,0.173
2017-07-26,14:54,10:54,0.348,0.55,NA,0.166
2017-07-26,15:00,11:00,0.346,0.57,NA,0.175
2017-07-26,15:06,11:06,0.344,0.59,NA,0.181
2017-07-26,15:12,11:12,0.341,0.56,NA,0.171
2017-07-26,15:18,11:18,0.338,0.57,NA,0.173
2017-07-26,15:24,11:24,0.335,0.58,NA,0.177
2017-07-26,15:30,11:30,0.332,0.54,NA,0.165
2017-07-26,15:36,11:36,0.329,0.55,NA,0.167
2017-07-26,15:42,11:42,0.325,0.55,NA,0.168
2017-07-26,15:48,11:48,0.322,0.57,NA,0.173
2017-07-26,15:54,11:54,0.318,0.53,NA,0.161
2017-07-26,16:00,12:00,0.314,0.55,NA,0.169
2017-07-26,16:06,12:06,0.31,0.56,NA,0.171
2017-07-26,16:12,12:12,0.306,0.57,NA,0.174
2017-07-26,16:18,12:18,0.302,0.55,NA,0.168
2017-07-26,16:24,12:24,0.298,0.55,NA,0.168
2017-07-26,16:30,12:30,0.294,0.54,NA,0.163
2017-07-26,16:36,12:36,0.29,0.55,NA,0.166
2017-07-26,16:42,12:42,0.286,0.54,NA,0.163
2017-07-26,16:48,12:48,0.282,0.51,NA,0.156
2017-07-26,16:54,12:54,0.278,0.53,NA,0.162
2017-07-26,17:00,13:00,0.273,0.55,NA,0.166
2017-07-26,17:06,13:06,0.269,0.56,NA,0.171
2017-07-26,17:12,13:12,0.265,0.53,NA,0.162
2017-07-26,17:18,13:18,0.261,0.54,NA,0.164
2017-07-26,17:24,13:24,0.256,0.55,NA,0.169
2017-07-26,17:30,13:30,0.252,0.57,NA,0.174
2017-07-26,17:36,13:36,0.247,0.57,NA,0.173
2017-07-26,17:42,13:42,0.243,0.55,NA,0.169
2017-07-26,17:48,13:48,0.238,0.56,NA,0.17
2017-07-26,17:54,13:54,0.234,0.54,NA,0.164
2017-07-26,18:00,14:00,0.229,0.53,NA,0.161
2017-07-26,18:06,14:06,0.224,0.51,NA,0.154
2017-07-26,18:12,14:12,0.22,0.55,NA,0.169
2017-07-26,18:18,14:18,0.215,0.53,NA,0.162
2017-07-26,18:24,14:24,0.21,0.52,NA,0.159
2017-07-26,18:30,14:30,0.206,0.51,NA,0.155
2017-07-26,18:36,14:36,0.201,0.5,NA,0.153
2017-07-26,18:42,14:42,0.196,0.55,NA,0.167
2017-07-26,18:48,14:48,0.192,0.56,NA,0.172
2017-07-26,18:54,14:54,0.187,0.5,NA,0.152
2017-07-26,19:00,15:00,0.183,0.48,NA,0.146
2017-07-26,19:06,15:06,0.178,0.51,NA,0.154
2017-07-26,19:12,15:12,0.174,0.53,NA,0.162
2017-07-26,19:18,15:18,0.17,0.47,NA,0.144
2017-07-26,19:24,15:24,0.166,0.48,NA,0.146
2017-07-26,19:30,15:30,0.163,0.47,NA,0.143
2017-07-26,19:36,15:36,0.16,0.49,NA,0.149
2017-07-26,19:42,15:42,0.157,0.47,NA,0.144
2017-07-26,19:48,15:48,0.154,0.45,NA,0.138
2017-07-26,19:54,15:54,0.152,0.43,NA,0.131
2017-07-26,20:00,16:00,0.15,0.42,NA,0.128
2017-07-26,20:06,16:06,0.148,0.42,NA,0.129
2017-07-26,20:12,16:12,0.147,0.42,NA,0.129
2017-07-26,20:18,16:18,0.147,0.43,NA,0.131
2017-07-26,20:24,16:24,0.146,0.4,NA,0.122
2017-07-26,20:30,16:30,0.147,0.42,NA,0.129
2017-07-26,20:36,16:36,0.147,0.43,NA,0.132
2017-07-26,20:42,16:42,0.149,0.42,NA,0.128
2017-07-26,20:48,16:48,0.15,0.4,NA,0.123
2017-07-26,20:54,16:54,0.153,0.41,NA,0.124
2017-07-26,21:00,17:00,0.155,0.44,NA,0.133
2017-07-26,21:06,17:06,0.159,0.38,NA,0.116
2017-07-26,21:12,17:12,0.163,0.38,NA,0.115
2017-07-26,21:18,17:18,0.167,0.42,NA,0.127
2017-07-26,21:24,17:24,0.172,0.44,NA,0.133
2017-07-26,21:30,17:30,0.177,0.39,NA,0.12
2017-07-26,21:36,17:36,0.183,0.43,NA,0.13
2017-07-26,21:42,17:42,0.19,0.44,NA,0.133
2017-07-26,21:48,17:48,0.196,0.4,NA,0.122
2017-07-26,21:54,17:54,0.204,0.4,NA,0.122
2017-07-26,22:00,18:00,0.212,0.45,NA,0.138
2017-07-26,22:06,18:06,0.22,0.43,NA,0.131
2017-07-26,22:12,18:12,0.229,0.44,NA,0.134
2017-07-26,22:18,18:18,0.238,0.46,NA,0.139
2017-07-26,22:24,18:24,0.248,0.46,NA,0.141
2017-07-26,22:30,18:30,0.258,0.47,NA,0.144
2017-07-26,22:36,18:36,0.269,0.47,NA,0.144
2017-07-26,22:42,18:42,0.28,0.5,NA,0.153
2017-07-26,22:48,18:48,0.292,0.48,NA,0.146
2017-07-26,22:54,18:54,0.304,0.49,NA,0.15
2017-07-26,23:00,19:00,0.316,0.51,NA,0.156
2017-07-26,23:06,19:06,0.329,0.51,NA,0.156
2017-07-26,23:12,19:12,0.342,0.52,NA,0.159
2017-07-26,23:18,19:18,0.355,0.54,NA,0.163
2017-07-26,23:24,19:24,0.369,0.56,NA,0.17
2017-07-26,23:30,19:30,0.383,0.6,NA,0.182
2017-07-26,23:36,19:36,0.397,0.58,NA,0.176
2017-07-26,23:42,19:42,0.411,0.6,NA,0.182
2017-07-26,23:48,19:48,0.426,0.6,NA,0.183
2017-07-26,23:54,19:54,0.441,0.62,NA,0.188
2017-07-26,0:00,20:00,0.456,0.62,NA,0.188
2017-07-26,0:06,20:06,0.471,0.64,NA,0.194
2017-07-26,0:12,20:12,0.487,0.67,NA,0.204
2017-07-26,0:18,20:18,0.502,0.67,NA,0.205
2017-07-26,0:24,20:24,0.518,0.72,NA,0.22
2017-07-26,0:30,20:30,0.533,0.71,NA,0.216
2017-07-26,0:36,20:36,0.549,0.72,NA,0.218
2017-07-26,0:42,20:42,0.564,0.75,NA,0.227
2017-07-26,0:48,20:48,0.579,0.77,NA,0.234
2017-07-26,0:54,20:54,0.594,0.76,NA,0.23
2017-07-26,1:00,21:00,0.609,0.77,NA,0.235
2017-07-26,1:06,21:06,0.624,0.81,NA,0.246
2017-07-26,1:12,21:12,0.638,0.82,NA,0.251
2017-07-26,1:18,21:18,0.652,0.83,NA,0.254
2017-07-26,1:24,21:24,0.666,0.84,NA,0.257
2017-07-26,1:30,21:30,0.679,0.91,NA,0.276
2017-07-26,1:36,21:36,0.691,0.9,NA,0.275
2017-07-26,1:42,21:42,0.704,0.9,NA,0.274
2017-07-26,1:48,21:48,0.715,0.87,NA,0.265
2017-07-26,1:54,21:54,0.726,0.91,NA,0.278
2017-07-26,2:00,22:00,0.737,0.89,NA,0.272
2017-07-26,2:06,22:06,0.747,0.93,NA,0.283
2017-07-26,2:12,22:12,0.756,0.94,NA,0.287
2017-07-26,2:18,22:18,0.765,0.93,NA,0.282
2017-07-26,2:24,22:24,0.773,0.95,NA,0.289
2017-07-26,2:30,22:30,0.78,1,NA,0.304
2017-07-26,2:36,22:36,0.787,0.98,NA,0.3
2017-07-26,2:42,22:42,0.793,0.98,NA,0.3
2017-07-26,2:48,22:48,0.798,1.02,NA,0.311
2017-07-26,2:54,22:54,0.803,1.04,NA,0.318
2017-07-26,3:00,23:00,0.807,1.05,NA,0.32
2017-07-26,3:06,23:06,0.811,1.03,NA,0.314
2017-07-26,3:12,23:12,0.814,1.01,NA,0.309
2017-07-26,3:18,23:18,0.816,1.04,NA,0.317
2017-07-26,3:24,23:24,0.818,1.05,NA,0.319
2017-07-26,3:30,23:30,0.819,1.03,NA,0.314
2017-07-26,3:36,23:36,0.82,1.03,NA,0.315
2017-07-26,3:42,23:42,0.82,1.03,NA,0.314
2017-07-26,3:48,23:48,0.819,1.07,NA,0.326
2017-07-26,3:54,23:54,0.819,1.02,NA,0.312
2017-07-27,4:00,0:00,0.817,1.03,NA,0.314
2017-07-27,4:06,0:06,0.816,1.07,NA,0.326
2017-07-27,4:12,0:12,0.814,1.04,NA,0.316
2017-07-27,4:18,0:18,0.812,1.05,NA,0.319
2017-07-27,4:24,0:24,0.809,1.06,NA,0.324
2017-07-27,4:30,0:30,0.806,1.09,NA,0.333
2017-07-27,4:36,0:36,0.802,1.05,NA,0.32
2017-07-27,4:42,0:42,0.799,1.01,NA,0.309
2017-07-27,4:48,0:48,0.795,1.03,NA,0.315
2017-07-27,4:54,0:54,0.79,1,NA,0.305
2017-07-27,5:00,1:00,0.786,1.03,NA,0.313
2017-07-27,5:06,1:06,0.781,1.05,NA,0.321
2017-07-27,5:12,1:12,0.776,1.02,NA,0.31
2017-07-27,5:18,1:18,0.77,1.02,NA,0.311
2017-07-27,5:24,1:24,0.764,1.01,NA,0.308
2017-07-27,5:30,1:30,0.758,1.01,NA,0.307
2017-07-27,5:36,1:36,0.752,1,NA,0.305
2017-07-27,5:42,1:42,0.745,0.99,NA,0.301
2017-07-27,5:48,1:48,0.738,1,NA,0.305
2017-07-27,5:54,1:54,0.731,0.95,NA,0.288
2017-07-27,6:00,2:00,0.723,0.94,NA,0.286
2017-07-27,6:06,2:06,0.715,0.95,NA,0.289
2017-07-27,6:12,2:12,0.706,0.92,NA,0.281
2017-07-27,6:18,2:18,0.697,0.9,NA,0.275
2017-07-27,6:24,2:24,0.688,0.96,NA,0.293
2017-07-27,6:30,2:30,0.679,0.94,NA,0.286
2017-07-27,6:36,2:36,0.669,0.92,NA,0.279
2017-07-27,6:42,2:42,0.659,0.9,NA,0.274
2017-07-27,6:48,2:48,0.648,0.9,NA,0.275
2017-07-27,6:54,2:54,0.638,0.9,NA,0.275
2017-07-27,7:00,3:00,0.627,0.86,NA,0.263
2017-07-27,7:06,3:06,0.615,0.87,NA,0.264
2017-07-27,7:12,3:12,0.604,0.88,NA,0.269
2017-07-27,7:18,3:18,0.592,0.86,NA,0.263
2017-07-27,7:24,3:24,0.58,0.8,NA,0.245
2017-07-27,7:30,3:30,0.568,0.81,NA,0.248
2017-07-27,7:36,3:36,0.556,0.83,NA,0.252
2017-07-27,7:42,3:42,0.543,0.79,NA,0.242
2017-07-27,7:48,3:48,0.531,0.8,NA,0.243
2017-07-27,7:54,3:54,0.519,0.76,NA,0.23
2017-07-27,8:00,4:00,0.506,0.76,NA,0.233
2017-07-27,8:06,4:06,0.494,0.73,NA,0.221
2017-07-27,8:12,4:12,0.481,0.73,NA,0.223
2017-07-27,8:18,4:18,0.469,0.73,NA,0.222
2017-07-27,8:24,4:24,0.457,0.71,NA,0.217
2017-07-27,8:30,4:30,0.445,0.68,NA,0.208
2017-07-27,8:36,4:36,0.433,0.71,NA,0.216
2017-07-27,8:42,4:42,0.421,0.66,NA,0.202
2017-07-27,8:48,4:48,0.41,0.67,NA,0.205
2017-07-27,8:54,4:54,0.399,0.64,NA,0.194
2017-07-27,9:00,5:00,0.388,0.68,NA,0.206
2017-07-27,9:06,5:06,0.377,0.61,NA,0.185
2017-07-27,9:12,5:12,0.367,0.6,NA,0.182
2017-07-27,9:18,5:18,0.357,0.61,NA,0.187
2017-07-27,9:24,5:24,0.348,0.64,NA,0.195
2017-07-27,9:30,5:30,0.339,0.58,NA,0.177
2017-07-27,9:36,5:36,0.33,0.55,NA,0.166
2017-07-27,9:42,5:42,0.322,0.56,NA,0.17
2017-07-27,9:48,5:48,0.314,0.56,NA,0.171
2017-07-27,9:54,5:54,0.307,0.54,NA,0.164
2017-07-27,10:00,6:00,0.3,0.54,NA,0.163
2017-07-27,10:06,6:06,0.293,0.52,NA,0.158
2017-07-27,10:12,6:12,0.287,0.53,NA,0.16
2017-07-27,10:18,6:18,0.281,0.54,NA,0.163
2017-07-27,10:24,6:24,0.276,0.51,NA,0.154
2017-07-27,10:30,6:30,0.272,0.5,NA,0.151
2017-07-27,10:36,6:36,0.267,0.51,NA,0.156
2017-07-27,10:42,6:42,0.264,0.47,NA,0.144
2017-07-27,10:48,6:48,0.26,0.47,NA,0.143
2017-07-27,10:54,6:54,0.258,0.49,NA,0.149
2017-07-27,11:00,7:00,0.255,0.51,NA,0.155
2017-07-27,11:06,7:06,0.253,0.47,NA,0.143
2017-07-27,11:12,7:12,0.252,0.47,NA,0.142
2017-07-27,11:18,7:18,0.251,0.45,NA,0.137
2017-07-27,11:24,7:24,0.251,0.49,NA,0.148
2017-07-27,11:30,7:30,0.251,0.46,NA,0.14
2017-07-27,11:36,7:36,0.251,0.44,NA,0.134
2017-07-27,11:42,7:42,0.252,0.44,NA,0.135
2017-07-27,11:48,7:48,0.253,0.45,NA,0.137
2017-07-27,11:54,7:54,0.255,0.45,NA,0.137
2017-07-27,12:00,8:00,0.257,0.45,NA,0.137
2017-07-27,12:06,8:06,0.26,0.47,NA,0.142
2017-07-27,12:12,8:12,0.263,0.46,NA,0.139
2017-07-27,12:18,8:18,0.267,0.46,NA,0.141
2017-07-27,12:24,8:24,0.27,0.49,NA,0.149
2017-07-27,12:30,8:30,0.275,0.52,NA,0.157
2017-07-27,12:36,8:36,0.279,0.47,NA,0.143
2017-07-27,12:42,8:42,0.284,0.47,NA,0.144
2017-07-27,12:48,8:48,0.289,0.46,NA,0.14
2017-07-27,12:54,8:54,0.294,0.46,NA,0.139
2017-07-27,13:00,9:00,0.3,0.51,NA,0.155
2017-07-27,13:06,9:06,0.305,0.52,NA,0.159
2017-07-27,13:12,9:12,0.311,0.49,NA,0.149
2017-07-27,13:18,9:18,0.317,0.49,NA,0.15
2017-07-27,13:24,9:24,0.322,0.49,NA,0.149
2017-07-27,13:30,9:30,0.328,0.53,NA,0.16
2017-07-27,13:36,9:36,0.334,0.55,NA,0.169
2017-07-27,13:42,9:42,0.34,0.56,NA,0.172
2017-07-27,13:48,9:48,0.346,0.56,NA,0.171
2017-07-27,13:54,9:54,0.351,0.58,NA,0.178
2017-07-27,14:00,10:00,0.357,0.55,NA,0.167
2017-07-27,14:06,10:06,0.362,0.58,NA,0.177
2017-07-27,14:12,10:12,0.367,0.6,NA,0.182
2017-07-27,14:18,10:18,0.371,0.6,NA,0.182
2017-07-27,14:24,10:24,0.376,0.59,NA,0.18
2017-07-27,14:30,10:30,0.38,0.6,NA,0.182
2017-07-27,14:36,10:36,0.384,0.6,NA,0.183
2017-07-27,14:42,10:42,0.387,0.61,NA,0.187
2017-07-27,14:48,10:48,0.391,0.62,NA,0.188
2017-07-27,14:54,10:54,0.393,0.62,NA,0.19
2017-07-27,15:00,11:00,0.396,0.62,NA,0.189
2017-07-27,15:06,11:06,0.398,0.61,NA,0.187
2017-07-27,15:12,11:12,0.4,0.66,NA,0.2
2017-07-27,15:18,11:18,0.401,0.65,NA,0.197
2017-07-27,15:24,11:24,0.402,0.62,NA,0.19
2017-07-27,15:30,11:30,0.403,0.62,NA,0.188
2017-07-27,15:36,11:36,0.404,0.63,NA,0.193
2017-07-27,15:42,11:42,0.404,0.65,NA,0.198
2017-07-27,15:48,11:48,0.404,0.65,NA,0.197
2017-07-27,15:54,11:54,0.404,0.62,NA,0.189
2017-07-27,16:00,12:00,0.403,0.63,NA,0.191
2017-07-27,16:06,12:06,0.402,0.63,NA,0.191
2017-07-27,16:12,12:12,0.401,0.66,NA,0.2
2017-07-27,16:18,12:18,0.4,0.61,NA,0.187
2017-07-27,16:24,12:24,0.399,0.65,NA,0.198
2017-07-27,16:30,12:30,0.398,0.61,NA,0.187
2017-07-27,16:36,12:36,0.396,0.64,NA,0.194
2017-07-27,16:42,12:42,0.395,0.62,NA,0.189
2017-07-27,16:48,12:48,0.393,0.65,NA,0.198
2017-07-27,16:54,12:54,0.392,0.65,NA,0.197
2017-07-27,17:00,13:00,0.39,0.63,NA,0.191
2017-07-27,17:06,13:06,0.388,0.59,NA,0.181
2017-07-27,17:12,13:12,0.386,0.61,NA,0.187
2017-07-27,17:18,13:18,0.384,0.62,NA,0.188
2017-07-27,17:24,13:24,0.382,0.61,NA,0.186
2017-07-27,17:30,13:30,0.38,0.61,NA,0.186
2017-07-27,17:36,13:36,0.378,0.63,NA,0.192
2017-07-27,17:42,13:42,0.376,0.61,NA,0.185
2017-07-27,17:48,13:48,0.374,0.6,NA,0.184
2017-07-27,17:54,13:54,0.372,0.61,NA,0.187
2017-07-27,18:00,14:00,0.37,0.61,NA,0.186
2017-07-27,18:06,14:06,0.367,0.63,NA,0.192
2017-07-27,18:12,14:12,0.365,0.66,NA,0.2
2017-07-27,18:18,14:18,0.362,0.64,NA,0.195
2017-07-27,18:24,14:24,0.359,0.62,NA,0.189
2017-07-27,18:30,14:30,0.356,0.58,NA,0.177
2017-07-27,18:36,14:36,0.353,0.6,NA,0.182
2017-07-27,18:42,14:42,0.35,0.59,NA,0.18
2017-07-27,18:48,14:48,0.347,0.61,NA,0.186
2017-07-27,18:54,14:54,0.344,0.64,NA,0.196
2017-07-27,19:00,15:00,0.34,0.62,NA,0.188
2017-07-27,19:06,15:06,0.336,0.61,NA,0.185
2017-07-27,19:12,15:12,0.333,0.58,NA,0.177
2017-07-27,19:18,15:18,0.329,0.61,NA,0.187
2017-07-27,19:24,15:24,0.325,0.65,NA,0.198
2017-07-27,19:30,15:30,0.321,0.63,NA,0.191
2017-07-27,19:36,15:36,0.317,0.61,NA,0.187
2017-07-27,19:42,15:42,0.313,0.58,NA,0.176
2017-07-27,19:48,15:48,0.309,0.61,NA,0.185
2017-07-27,19:54,15:54,0.305,0.6,NA,0.184
2017-07-27,20:00,16:00,0.301,0.61,NA,0.185
